major,gradeText,ClassGPAX
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C+
   001226	Ways of Living in the Digital Age	3	  B
   001272	Introduction to Computer Information Science	3	  B
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  C
   252113	Mathematics for Science	3	  D
   254271	Fundamentals of Programming	3	  B+
   273100	History and Development of Computer Technology	1	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
48	GPA
2.52	C.Register
20	C.Earn
19	CA
19	GP
48	GPA
2.52

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001213	English Writing for Effective Communication	3	  B
   001222	Language, Society and Culture	3	  C
   001233	Thai State and the World Community	3	  D+
   254275	Object Oriented Programming	3	  C+
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
45	GPA
2.50	C.Register
38	C.Earn
37	CA
37	GP
93	GPA
2.51",2.71
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  B
   001226	Ways of Living in the Digital Age	3	  B+
   001272	Introduction to Computer Information Science	3	  B+
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B
   252113	Mathematics for Science	3	  B
   254271	Fundamentals of Programming	3	  B+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28	C.Register
20	C.Earn
19	CA
19	GP
62.5	GPA
3.28

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  A
   001227	Music Studies in Thai Culture	3	  A
   001231	Philosophy of Life for Sufficient Living	3	  B+
   254275	Object Oriented Programming	3	  A
   261104	General Physics	3	  C+
   273111	Fundamentals of Information Technology	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
66	GPA
3.66	C.Register
38	C.Earn
37	CA
37	GP
128.5	GPA
3.47
",3.35
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  D+
   001226	Ways of Living in the Digital Age	3	  C
   001271	Man and Environment	3	  A
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  D+
   252113	Mathematics for Science	3	  D
   254271	Fundamentals of Programming	3	  C
   273100	History and Development of Computer Technology	1	  C
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
38	GPA
2.00	C.Register
20	C.Earn
19	CA
19	GP
38	GPA
2.00

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001222	Language, Society and Culture	3	  D
   001237	Life Skills	3	  A
   254275	Object Oriented Programming	3	  D
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
42	GPA
2.33	C.Register
38	C.Earn
37	CA
37	GP
80	GPA
2.16",2.46
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001272	Introduction to Computer Information Science	3	  C+
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  D+
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  C+
   273100	History and Development of Computer Technology	1	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
36	GPA
1.89	C.Register
20	C.Earn
16	CA
19	GP
36	GPA
1.89

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001227	Music Studies in Thai Culture	3	  B+
   001231	Philosophy of Life for Sufficient Living	3	  C+
   254275	Object Oriented Programming	3	  C+
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
51	GPA
2.83	C.Register
38	C.Earn
34	CA
37	GP
87	GPA
2.35
",2.6
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  B
   001271	Man and Environment	3	  A
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  B
   252113	Mathematics for Science	3	  C+
   254271	Fundamentals of Programming	3	  A
   273100	History and Development of Computer Technology	1	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
59	GPA
3.10	C.Register
20	C.Earn
19	CA
19	GP
59	GPA
3.10

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B+
   001237	Life Skills	3	  A
   001331	Social Innovation	3	  A
   254275	Object Oriented Programming	3	  B+
   261104	General Physics	3	  C+
   273111	Fundamentals of Information Technology	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
64.5	GPA
3.58	C.Register
38	C.Earn
37	CA
37	GP
123.5	GPA
3.33
",3.44
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  B
   001272	Introduction to Computer Information Science	3	  A
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  C
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  C+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
44.5	GPA
2.34	C.Register
20	C.Earn
16	CA
19	GP
44.5	GPA
2.34

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001222	Language, Society and Culture	3	  C
   001276	Energy and Technology Around Us	3	  A
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
46.5	GPA
2.58	C.Register
38	C.Earn
34	CA
37	GP
91	GPA
2.45
",2.53
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001271	Man and Environment	3	  A
   001281	Sports and Exercises	1	  S
   001302	Thai Language for Communication in the 21st Century	3	  C+
   252113	Mathematics for Science	3	  D
   254271	Fundamentals of Programming	3	  B
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
49	GPA
2.57	C.Register
20	C.Earn
19	CA
19	GP
49	GPA
2.57

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001237	Life Skills	3	  A
   001331	Social Innovation	3	  A
   254275	Object Oriented Programming	3	  B+
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
60	GPA
3.33	C.Register
38	C.Earn
37	CA
37	GP
109	GPA
2.94
",2.95
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  B
   001275	Food and Life Style	3	  C+
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  C+
   252113	Mathematics for Science	3	  D
   254271	Fundamentals of Programming	3	  B+
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
47.5	GPA
2.50	C.Register
20	C.Earn
19	CA
19	GP
47.5	GPA
2.50

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  B
   001228	Happiness with Hobbies	3	  A
   001237	Life Skills	3	  A
   254275	Object Oriented Programming	3	  C+
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
57	GPA
3.16	C.Register
38	C.Earn
37	CA
37	GP
104.5	GPA
2.82
",3.00
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001279	Science in Everyday Life	3	  B
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  C
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  A
   273100	History and Development of Computer Technology	1	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
44.5	GPA
2.34	C.Register
20	C.Earn
16	CA
19	GP
44.5	GPA
2.34

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001213	English Writing for Effective Communication	3	  C+
   001224	Arts in Daily Life	3	  C+
   001252	Naresuan Studies	3	  B
   254275	Object Oriented Programming	3	  B+
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  A
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
52.5	GPA
2.91	C.Register
38	C.Earn
34	CA
37	GP
97	GPA
2.62
",2.99
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001278	Life and Health	3	  B
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  B
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  C+
   273100	History and Development of Computer Technology	1	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
47	GPA
2.47	C.Register
20	C.Earn
19	CA
19	GP
47	GPA
2.47

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001222	Language, Society and Culture	3	  C+
   001232	Fundamental Laws for Quality of Life	3	  C+
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
45	GPA
2.50	C.Register
38	C.Earn
37	CA
37	GP
92	GPA
2.48
",2.63
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  D+
   001224	Arts in Daily Life	3	  B+
   001279	Science in Everyday Life	3	  B
   001281	Sports and Exercises	1	  S
   001301	Thai Language for Academic Communication	3	  B
   252113	Mathematics for Science	3	  D+
   254271	Fundamentals of Programming	3	  B
   273100	History and Development of Computer Technology	1	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
19	CA
19	GP
50	GPA
2.63	C.Register
20	C.Earn
19	CA
19	GP
50	GPA
2.63

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001237	Life Skills	3	  A
   001331	Social Innovation	3	  A
   254275	Object Oriented Programming	3	  C
   261104	General Physics	3	  C
   273111	Fundamentals of Information Technology	3	  B+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
18	CA
18	GP
54	GPA
3.00	C.Register
38	C.Earn
37	CA
37	GP
104	GPA
2.81
",2.82
เทคโนโลยีสารสนเทศ,"ภาคการศึกษาที่ 1/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001211	English Listening and Speaking for Communication	3	  C
   001226	Ways of Living in the Digital Age	3	  C+
   001272	Introduction to Computer Information Science	3	  B
   001281	Sports and Exercises	1	  S
   001303	Reading in the Digital Age Century	3	  D
   252113	Mathematics for Science	3	  F
   254271	Fundamentals of Programming	3	  C
   273100	History and Development of Computer Technology	1	  C+
ผลการศึกษา :ปกติ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
20	C.Earn
16	CA
19	GP
34	GPA
1.78	C.Register
20	C.Earn
16	CA
19	GP
34	GPA
1.78

ภาคการศึกษาที่ 2/2563
รหัสวิชา	ชื่อรายวิชา	หน่วยกิต	เกรด
   001212	English Critical Reading for Effective Communication	3	  C+
   001252	Naresuan Studies	3	  C
   001292	Circular Economic Lifestyle for 21st Century	3	  C
   254275	Object Oriented Programming	3	  F
   261104	General Physics	3	  D+
   273111	Fundamentals of Information Technology	3	  B
ผลการศึกษา :รอพินิจ
THIS SEMESTER	CUMULATIVE TO THIS SEMESTER
C.Register
18	C.Earn
15	CA
18	GP
33	GPA
1.83	C.Register
38	C.Earn
31	CA
37	GP
67	GPA
1.81",2.3
